Phage_ID,Host,Lifestyle,Phage_source,Protein_source,Start,Stop,Protein_ID,Product
Station68_DCM_ALL_assembly_NODE_836_length_16608_cov_4.974808,Pseudomonas aeruginosa,virulent,GOV2,prodigal,14734.0,15552.0,Station68_DCM_ALL_assembly_NODE_836_length_16608_cov_4.974808_30,hypothetical protein
Station68_DCM_ALL_assembly_NODE_836_length_16608_cov_4.974808,Pseudomonas aeruginosa,virulent,GOV2,prodigal,15593.0,15793.0,Station68_DCM_ALL_assembly_NODE_836_length_16608_cov_4.974808_31,hypothetical protein
Station68_DCM_ALL_assembly_NODE_836_length_16608_cov_4.974808,Pseudomonas aeruginosa,virulent,GOV2,prodigal,15904.0,16458.0,Station68_DCM_ALL_assembly_NODE_836_length_16608_cov_4.974808_32,hypothetical protein
Station158_DCM_ALL_assembly_NODE_1847_length_35185_cov_4.285255,Pseudomonas syringae,virulent,GOV2,prodigal,12301.0,12717.0,Station158_DCM_ALL_assembly_NODE_1847_length_35185_cov_4.285255_5,hypothetical protein
Station158_DCM_ALL_assembly_NODE_1847_length_35185_cov_4.285255,Pseudomonas syringae,virulent,GOV2,prodigal,14808.0,15653.0,Station158_DCM_ALL_assembly_NODE_1847_length_35185_cov_4.285255_11,hypothetical protein
Station158_DCM_ALL_assembly_NODE_1847_length_35185_cov_4.285255,Pseudomonas syringae,virulent,GOV2,prodigal,28767.0,29339.0,Station158_DCM_ALL_assembly_NODE_1847_length_35185_cov_4.285255_39,hypothetical protein
Station78_DCM_ALL_assembly_NODE_1171_length_19932_cov_6.375862,Pseudomonas aeruginosa,virulent,GOV2,prodigal,10157.0,10570.0,Station78_DCM_ALL_assembly_NODE_1171_length_19932_cov_6.375862_18,hypothetical protein
Station78_DCM_ALL_assembly_NODE_1171_length_19932_cov_6.375862,Pseudomonas aeruginosa,virulent,GOV2,prodigal,16011.0,16619.0,Station78_DCM_ALL_assembly_NODE_1171_length_19932_cov_6.375862_33,hypothetical protein
Station155_DCM_ALL_assembly_NODE_2788_length_25879_cov_8.257125,Pseudomonas aeruginosa,virulent,GOV2,prodigal,2.0,421.0,Station155_DCM_ALL_assembly_NODE_2788_length_25879_cov_8.257125_1,hypothetical protein
Station155_DCM_ALL_assembly_NODE_2788_length_25879_cov_8.257125,Pseudomonas aeruginosa,virulent,GOV2,prodigal,2512.0,3357.0,Station155_DCM_ALL_assembly_NODE_2788_length_25879_cov_8.257125_7,hypothetical protein
Station155_DCM_ALL_assembly_NODE_2788_length_25879_cov_8.257125,Pseudomonas aeruginosa,virulent,GOV2,prodigal,16458.0,17030.0,Station155_DCM_ALL_assembly_NODE_2788_length_25879_cov_8.257125_35,hypothetical protein
Station158_MES_ALL_assembly_NODE_5124_length_16537_cov_2.971302,Pseudomonas aeruginosa,virulent,GOV2,prodigal,2137.0,2709.0,Station158_MES_ALL_assembly_NODE_5124_length_16537_cov_2.971302_7,hypothetical protein
Station155_MES_ALL_assembly_NODE_11249_length_10719_cov_27.377813,Pseudomonas aeruginosa,virulent,GOV2,prodigal,151.0,723.0,Station155_MES_ALL_assembly_NODE_11249_length_10719_cov_27.377813_2,hypothetical protein
Station210_MES_ALL_assembly_NODE_4440_length_16236_cov_5.378469,Pseudomonas aeruginosa,virulent,GOV2,prodigal,7548.0,8165.0,Station210_MES_ALL_assembly_NODE_4440_length_16236_cov_5.378469_14,hypothetical protein
Station210_MES_ALL_assembly_NODE_4440_length_16236_cov_5.378469,Pseudomonas aeruginosa,virulent,GOV2,prodigal,15213.0,15434.0,Station210_MES_ALL_assembly_NODE_4440_length_16236_cov_5.378469_24,hypothetical protein
Station66_DCM_ALL_assembly_NODE_2297_length_11440_cov_17.975494,Pseudomonas aeruginosa,virulent,GOV2,prodigal,8210.0,8809.0,Station66_DCM_ALL_assembly_NODE_2297_length_11440_cov_17.975494_14,hypothetical protein
Station84_SUR_COMBINED_FINAL_NODE_5237_length_10157_cov_44.959513,Pseudomonas aeruginosa,virulent,GOV2,prodigal,7972.0,8529.0,Station84_SUR_COMBINED_FINAL_NODE_5237_length_10157_cov_44.959513_10,hypothetical protein
Station168_IZZ_ALL_assembly_NODE_8494_length_13838_cov_19.583617,Pseudomonas aeruginosa,virulent,GOV2,prodigal,1119.0,1622.0,Station168_IZZ_ALL_assembly_NODE_8494_length_13838_cov_19.583617_3,hypothetical protein
Station168_IZZ_ALL_assembly_NODE_8494_length_13838_cov_19.583617,Pseudomonas aeruginosa,virulent,GOV2,prodigal,12544.0,13806.0,Station168_IZZ_ALL_assembly_NODE_8494_length_13838_cov_19.583617_16,hypothetical protein
Station158_DCM_ALL_assembly_NODE_7407_length_11984_cov_20.809037,Pseudomonas aeruginosa,virulent,GOV2,prodigal,8864.0,9478.0,Station158_DCM_ALL_assembly_NODE_7407_length_11984_cov_20.809037_10,hypothetical protein
Station78_MES_DO_NOT_POOL_NODE_3186_length_15895_cov_66.934975,Pseudomonas aeruginosa,virulent,GOV2,prodigal,8662.0,9279.0,Station78_MES_DO_NOT_POOL_NODE_3186_length_15895_cov_66.934975_10,hypothetical protein
Station206_MES_ALL_assembly_NODE_6652_length_14246_cov_6.048834,Pseudomonas syringae,virulent,GOV2,prodigal,12419.0,12997.0,Station206_MES_ALL_assembly_NODE_6652_length_14246_cov_6.048834_24,hypothetical protein
Station155_MES_ALL_assembly_NODE_2194_length_34856_cov_31.677624,Pseudomonas aeruginosa,virulent,GOV2,prodigal,26044.0,26421.0,Station155_MES_ALL_assembly_NODE_2194_length_34856_cov_31.677624_19,hypothetical protein
Station155_MES_ALL_assembly_NODE_2194_length_34856_cov_31.677624,Pseudomonas aeruginosa,virulent,GOV2,prodigal,26687.0,26908.0,Station155_MES_ALL_assembly_NODE_2194_length_34856_cov_31.677624_21,hypothetical protein
Station209_MES_ALL_assembly_NODE_5601_length_17019_cov_31.056119,Pseudomonas aeruginosa,virulent,GOV2,prodigal,3446.0,3748.0,Station209_MES_ALL_assembly_NODE_5601_length_17019_cov_31.056119_12,hypothetical protein
Station209_MES_ALL_assembly_NODE_5601_length_17019_cov_31.056119,Pseudomonas aeruginosa,virulent,GOV2,prodigal,13896.0,14117.0,Station209_MES_ALL_assembly_NODE_5601_length_17019_cov_31.056119_31,hypothetical protein
Station209_MES_ALL_assembly_NODE_5601_length_17019_cov_31.056119,Pseudomonas aeruginosa,virulent,GOV2,prodigal,14383.0,14760.0,Station209_MES_ALL_assembly_NODE_5601_length_17019_cov_31.056119_33,hypothetical protein
Station209_SUR_ALL_assembly_NODE_8688_length_11405_cov_12.310132,Pseudomonas aeruginosa,virulent,GOV2,prodigal,8803.0,9171.0,Station209_SUR_ALL_assembly_NODE_8688_length_11405_cov_12.310132_17,hypothetical protein
Station155_MES_ALL_assembly_NODE_9007_length_12725_cov_13.551776,Pseudomonas aeruginosa,virulent,GOV2,prodigal,426.0,1271.0,Station155_MES_ALL_assembly_NODE_9007_length_12725_cov_13.551776_3,hypothetical protein
Station168_IZZ_ALL_assembly_NODE_11579_length_10715_cov_38.892683,Pseudomonas aeruginosa,virulent,GOV2,prodigal,2760.0,3086.0,Station168_IZZ_ALL_assembly_NODE_11579_length_10715_cov_38.892683_4,hypothetical protein
Station191_SUR_ALL_assembly_NODE_3745_length_11563_cov_8.162322,Pseudomonas aeruginosa,virulent,GOV2,prodigal,11276.0,11548.0,Station191_SUR_ALL_assembly_NODE_3745_length_11563_cov_8.162322_16,hypothetical protein
Station124_SUR_ALL_assembly_NODE_928_length_20051_cov_2.937237,Pseudomonas aeruginosa,virulent,GOV2,prodigal,12756.0,13142.0,Station124_SUR_ALL_assembly_NODE_928_length_20051_cov_2.937237_5,hypothetical protein
Station158_SUR_ALL_assembly_NODE_9125_length_11166_cov_6.277473,Pseudomonas aeruginosa,virulent,GOV2,prodigal,2647.0,3504.0,Station158_SUR_ALL_assembly_NODE_9125_length_11166_cov_6.277473_4,hypothetical protein
Station18_SUR_ALL_assembly_NODE_1214_length_20830_cov_16.603081,Pseudomonas aeruginosa,virulent,GOV2,prodigal,9815.0,9994.0,Station18_SUR_ALL_assembly_NODE_1214_length_20830_cov_16.603081_8,hypothetical protein
Station18_SUR_ALL_assembly_NODE_1214_length_20830_cov_16.603081,Pseudomonas aeruginosa,virulent,GOV2,prodigal,14994.0,15224.0,Station18_SUR_ALL_assembly_NODE_1214_length_20830_cov_16.603081_22,hypothetical protein
Station201_SUR_ALL_assembly_NODE_6990_length_10664_cov_13.666227,Pseudomonas aeruginosa,virulent,GOV2,prodigal,8143.0,8718.0,Station201_SUR_ALL_assembly_NODE_6990_length_10664_cov_13.666227_11,hypothetical protein
Station191_SUR_ALL_assembly_NODE_4262_length_10664_cov_43.881893,Pseudomonas aeruginosa,virulent,GOV2,prodigal,8143.0,8718.0,Station191_SUR_ALL_assembly_NODE_4262_length_10664_cov_43.881893_11,hypothetical protein
Station205_SUR_ALL_assembly_NODE_3343_length_13799_cov_7.686118,Pseudomonas aeruginosa,virulent,GOV2,prodigal,10778.0,11353.0,Station205_SUR_ALL_assembly_NODE_3343_length_13799_cov_7.686118_15,hypothetical protein
Station124_SUR_ALL_assembly_NODE_37_length_105919_cov_44.120834,Pseudomonas syringae,virulent,GOV2,prodigal,77939.0,78136.0,Station124_SUR_ALL_assembly_NODE_37_length_105919_cov_44.120834_66,hypothetical protein
Station124_SUR_ALL_assembly_NODE_37_length_105919_cov_44.120834,Pseudomonas syringae,virulent,GOV2,prodigal,93305.0,93496.0,Station124_SUR_ALL_assembly_NODE_37_length_105919_cov_44.120834_90,hypothetical protein
Station65_DCM_ALL_assembly_NODE_687_length_28997_cov_3.732223,Pseudomonas syringae,virulent,GOV2,prodigal,11380.0,11517.0,Station65_DCM_ALL_assembly_NODE_687_length_28997_cov_3.732223_16,hypothetical protein
Station158_SUR_ALL_assembly_NODE_9888_length_10444_cov_20.450958,Pseudomonas aeruginosa,virulent,GOV2,prodigal,5713.0,6105.0,Station158_SUR_ALL_assembly_NODE_9888_length_10444_cov_20.450958_6,hypothetical protein
Station158_SUR_ALL_assembly_NODE_9888_length_10444_cov_20.450958,Pseudomonas aeruginosa,virulent,GOV2,prodigal,8409.0,8963.0,Station158_SUR_ALL_assembly_NODE_9888_length_10444_cov_20.450958_12,hypothetical protein
Station158_SUR_ALL_assembly_NODE_6846_length_14269_cov_15.351203,Pseudomonas aeruginosa,virulent,GOV2,prodigal,4430.0,5017.0,Station158_SUR_ALL_assembly_NODE_6846_length_14269_cov_15.351203_7,hypothetical protein
Station158_SUR_ALL_assembly_NODE_6846_length_14269_cov_15.351203,Pseudomonas aeruginosa,virulent,GOV2,prodigal,13969.0,14268.0,Station158_SUR_ALL_assembly_NODE_6846_length_14269_cov_15.351203_22,hypothetical protein
Station209_MES_ALL_assembly_NODE_8293_length_12476_cov_92.930199,Pseudomonas aeruginosa,virulent,GOV2,prodigal,3054.0,3641.0,Station209_MES_ALL_assembly_NODE_8293_length_12476_cov_92.930199_6,hypothetical protein
Station193_SUR_ALL_assembly_NODE_4133_length_12932_cov_136.852916,Pseudomonas aeruginosa,virulent,GOV2,prodigal,3183.0,3770.0,Station193_SUR_ALL_assembly_NODE_4133_length_12932_cov_136.852916_6,hypothetical protein
Station193_SUR_ALL_assembly_NODE_4133_length_12932_cov_136.852916,Pseudomonas aeruginosa,virulent,GOV2,prodigal,12523.0,12846.0,Station193_SUR_ALL_assembly_NODE_4133_length_12932_cov_136.852916_20,hypothetical protein
Station158_DCM_ALL_assembly_NODE_5456_length_15359_cov_25.332397,Pseudomonas aeruginosa,virulent,GOV2,prodigal,3516.0,4073.0,Station158_DCM_ALL_assembly_NODE_5456_length_15359_cov_25.332397_8,hypothetical protein
Station158_DCM_ALL_assembly_NODE_5456_length_15359_cov_25.332397,Pseudomonas aeruginosa,virulent,GOV2,prodigal,4070.0,4570.0,Station158_DCM_ALL_assembly_NODE_5456_length_15359_cov_25.332397_9,hypothetical protein
Station158_DCM_ALL_assembly_NODE_5456_length_15359_cov_25.332397,Pseudomonas aeruginosa,virulent,GOV2,prodigal,12548.0,13306.0,Station158_DCM_ALL_assembly_NODE_5456_length_15359_cov_25.332397_26,hypothetical protein
Station158_SUR_ALL_assembly_NODE_5722_length_16444_cov_16.582159,Pseudomonas aeruginosa,virulent,GOV2,prodigal,73.0,654.0,Station158_SUR_ALL_assembly_NODE_5722_length_16444_cov_16.582159_1,hypothetical protein
Station158_SUR_ALL_assembly_NODE_5722_length_16444_cov_16.582159,Pseudomonas aeruginosa,virulent,GOV2,prodigal,3411.0,4169.0,Station158_SUR_ALL_assembly_NODE_5722_length_16444_cov_16.582159_9,hypothetical protein
Station158_SUR_ALL_assembly_NODE_5722_length_16444_cov_16.582159,Pseudomonas aeruginosa,virulent,GOV2,prodigal,12147.0,12647.0,Station158_SUR_ALL_assembly_NODE_5722_length_16444_cov_16.582159_26,hypothetical protein
Station158_SUR_ALL_assembly_NODE_5722_length_16444_cov_16.582159,Pseudomonas aeruginosa,virulent,GOV2,prodigal,12644.0,13201.0,Station158_SUR_ALL_assembly_NODE_5722_length_16444_cov_16.582159_27,hypothetical protein
Station194_SUR_ALL_assembly_NODE_4044_length_12292_cov_78.732369,Pseudomonas aeruginosa,virulent,GOV2,prodigal,2932.0,3519.0,Station194_SUR_ALL_assembly_NODE_4044_length_12292_cov_78.732369_5,hypothetical protein
Station67_SUR_ALL_assembly_NODE_1947_length_14681_cov_36.088062,Pseudomonas aeruginosa,virulent,GOV2,prodigal,5378.0,5965.0,Station67_SUR_ALL_assembly_NODE_1947_length_14681_cov_36.088062_6,hypothetical protein
Station180_SUR_ALL_assembly_NODE_7034_length_16960_cov_4.445135,Pseudomonas aeruginosa,virulent,GOV2,prodigal,1600.0,2331.0,Station180_SUR_ALL_assembly_NODE_7034_length_16960_cov_4.445135_2,hypothetical protein
Station208_SUR_ALL_assembly_NODE_4032_length_12519_cov_19.541800,Pseudomonas aeruginosa,virulent,GOV2,prodigal,3462.0,3881.0,Station208_SUR_ALL_assembly_NODE_4032_length_12519_cov_19.541800_5,hypothetical protein
Station85_SUR_COMBINED_FINAL_NODE_2649_length_14177_cov_27.166124,Pseudomonas aeruginosa,virulent,GOV2,prodigal,12926.0,13393.0,Station85_SUR_COMBINED_FINAL_NODE_2649_length_14177_cov_27.166124_4,hypothetical protein
Station124_SUR_ALL_assembly_NODE_836_length_21475_cov_21.388515,Pseudomonas aeruginosa,virulent,GOV2,prodigal,4266.0,4601.0,Station124_SUR_ALL_assembly_NODE_836_length_21475_cov_21.388515_4,hypothetical protein
Station124_SUR_ALL_assembly_NODE_836_length_21475_cov_21.388515,Pseudomonas aeruginosa,virulent,GOV2,prodigal,4594.0,5196.0,Station124_SUR_ALL_assembly_NODE_836_length_21475_cov_21.388515_5,hypothetical protein
Station122_SUR_ALL_assembly_NODE_1225_length_14751_cov_31.036745,Pseudomonas aeruginosa,virulent,GOV2,prodigal,3560.0,3895.0,Station122_SUR_ALL_assembly_NODE_1225_length_14751_cov_31.036745_4,hypothetical protein
Station122_SUR_ALL_assembly_NODE_1225_length_14751_cov_31.036745,Pseudomonas aeruginosa,virulent,GOV2,prodigal,3950.0,4621.0,Station122_SUR_ALL_assembly_NODE_1225_length_14751_cov_31.036745_5,hypothetical protein
Station82_DCM_COMBINED_FINAL_NODE_2161_length_18402_cov_21.769499,Pseudomonas aeruginosa,virulent,GOV2,prodigal,11636.0,11905.0,Station82_DCM_COMBINED_FINAL_NODE_2161_length_18402_cov_21.769499_15,hypothetical protein
Station82_SUR_COMBINED_FINAL_NODE_2499_length_15787_cov_13.825769,Pseudomonas aeruginosa,virulent,GOV2,prodigal,3922.0,4275.0,Station82_SUR_COMBINED_FINAL_NODE_2499_length_15787_cov_13.825769_11,hypothetical protein
Station178_SUR_ALL_assembly_NODE_7111_length_12917_cov_11.537941,Pseudomonas aeruginosa,virulent,GOV2,prodigal,1.0,117.0,Station178_SUR_ALL_assembly_NODE_7111_length_12917_cov_11.537941_1,hypothetical protein
Station82_SUR_COMBINED_FINAL_NODE_2779_length_14557_cov_23.129982,Pseudomonas aeruginosa,virulent,GOV2,prodigal,2787.0,3125.0,Station82_SUR_COMBINED_FINAL_NODE_2779_length_14557_cov_23.129982_3,hypothetical protein
Station82_SUR_COMBINED_FINAL_NODE_2779_length_14557_cov_23.129982,Pseudomonas aeruginosa,virulent,GOV2,prodigal,6003.0,6899.0,Station82_SUR_COMBINED_FINAL_NODE_2779_length_14557_cov_23.129982_7,hypothetical protein
Station82_SUR_COMBINED_FINAL_NODE_3358_length_12624_cov_20.939056,Pseudomonas aeruginosa,virulent,GOV2,prodigal,3099.0,3827.0,Station82_SUR_COMBINED_FINAL_NODE_3358_length_12624_cov_20.939056_12,hypothetical protein
Station85_DCM_COMBINED_FINAL_NODE_4589_length_11577_cov_58.098594,Pseudomonas aeruginosa,virulent,GOV2,prodigal,10913.0,11161.0,Station85_DCM_COMBINED_FINAL_NODE_4589_length_11577_cov_58.098594_13,hypothetical protein
Station168_IZZ_ALL_assembly_NODE_4784_length_21458_cov_25.476335,Pseudomonas aeruginosa,virulent,GOV2,prodigal,1120.0,1452.0,Station168_IZZ_ALL_assembly_NODE_4784_length_21458_cov_25.476335_4,hypothetical protein
Station168_IZZ_ALL_assembly_NODE_4784_length_21458_cov_25.476335,Pseudomonas aeruginosa,virulent,GOV2,prodigal,3420.0,4430.0,Station168_IZZ_ALL_assembly_NODE_4784_length_21458_cov_25.476335_7,hypothetical protein
Station168_IZZ_ALL_assembly_NODE_4784_length_21458_cov_25.476335,Pseudomonas aeruginosa,virulent,GOV2,prodigal,7368.0,7961.0,Station168_IZZ_ALL_assembly_NODE_4784_length_21458_cov_25.476335_13,hypothetical protein
Station206_MES_ALL_assembly_NODE_4473_length_19354_cov_24.028084,Pseudomonas aeruginosa,virulent,GOV2,prodigal,9262.0,10272.0,Station206_MES_ALL_assembly_NODE_4473_length_19354_cov_24.028084_13,hypothetical protein
Station206_MES_ALL_assembly_NODE_4473_length_19354_cov_24.028084,Pseudomonas aeruginosa,virulent,GOV2,prodigal,16673.0,17011.0,Station206_MES_ALL_assembly_NODE_4473_length_19354_cov_24.028084_27,hypothetical protein
Station194_SUR_ALL_assembly_NODE_692_length_39460_cov_460.485903,Pseudomonas aeruginosa,virulent,GOV2,prodigal,29713.0,30723.0,Station194_SUR_ALL_assembly_NODE_692_length_39460_cov_460.485903_32,hypothetical protein
Station194_SUR_ALL_assembly_NODE_692_length_39460_cov_460.485903,Pseudomonas aeruginosa,virulent,GOV2,prodigal,37124.0,37462.0,Station194_SUR_ALL_assembly_NODE_692_length_39460_cov_460.485903_44,hypothetical protein
Station194_DCM_ALL_assembly_NODE_1414_length_31147_cov_12.966712,Pseudomonas aeruginosa,virulent,GOV2,prodigal,28393.0,29403.0,Station194_DCM_ALL_assembly_NODE_1414_length_31147_cov_12.966712_31,hypothetical protein
Station196_SUR_ALL_assembly_NODE_1147_length_31902_cov_58.251923,Pseudomonas aeruginosa,virulent,GOV2,prodigal,1165.0,2175.0,Station196_SUR_ALL_assembly_NODE_1147_length_31902_cov_58.251923_3,hypothetical protein
Station209_SUR_ALL_assembly_NODE_7550_length_12738_cov_87.529449,Pseudomonas aeruginosa,virulent,GOV2,prodigal,4641.0,4976.0,Station209_SUR_ALL_assembly_NODE_7550_length_12738_cov_87.529449_12,hypothetical protein
Station209_SUR_ALL_assembly_NODE_7550_length_12738_cov_87.529449,Pseudomonas aeruginosa,virulent,GOV2,prodigal,9806.0,10153.0,Station209_SUR_ALL_assembly_NODE_7550_length_12738_cov_87.529449_22,hypothetical protein
Station210_SUR_ALL_assembly_NODE_12812_length_10319_cov_20.421960,Pseudomonas aeruginosa,virulent,GOV2,prodigal,69.0,416.0,Station210_SUR_ALL_assembly_NODE_12812_length_10319_cov_20.421960_2,hypothetical protein
Station210_SUR_ALL_assembly_NODE_12812_length_10319_cov_20.421960,Pseudomonas aeruginosa,virulent,GOV2,prodigal,5246.0,5581.0,Station210_SUR_ALL_assembly_NODE_12812_length_10319_cov_20.421960_12,hypothetical protein
Station201_MES_ALL_assembly_NODE_4013_length_14758_cov_4.132014,Pseudomonas aeruginosa,virulent,GOV2,prodigal,3.0,95.0,Station201_MES_ALL_assembly_NODE_4013_length_14758_cov_4.132014_1,hypothetical protein
Station206_SUR_ALL_assembly_NODE_2612_length_21237_cov_146.929327,Pseudomonas aeruginosa,virulent,GOV2,prodigal,14409.0,14678.0,Station206_SUR_ALL_assembly_NODE_2612_length_21237_cov_146.929327_10,hypothetical protein
Station206_SUR_ALL_assembly_NODE_2612_length_21237_cov_146.929327,Pseudomonas aeruginosa,virulent,GOV2,prodigal,16836.0,17096.0,Station206_SUR_ALL_assembly_NODE_2612_length_21237_cov_146.929327_14,hypothetical protein
Station188_DCM_ALL_assembly_NODE_4230_length_17033_cov_26.219048,Pseudomonas aeruginosa,virulent,GOV2,prodigal,12246.0,12515.0,Station188_DCM_ALL_assembly_NODE_4230_length_17033_cov_26.219048_7,hypothetical protein
Station188_DCM_ALL_assembly_NODE_4230_length_17033_cov_26.219048,Pseudomonas aeruginosa,virulent,GOV2,prodigal,14673.0,14933.0,Station188_DCM_ALL_assembly_NODE_4230_length_17033_cov_26.219048_11,hypothetical protein
Station194_SUR_ALL_assembly_NODE_1903_length_20251_cov_27.094474,Pseudomonas aeruginosa,virulent,GOV2,prodigal,5346.0,5615.0,Station194_SUR_ALL_assembly_NODE_1903_length_20251_cov_27.094474_7,hypothetical protein
Station196_SUR_ALL_assembly_NODE_2627_length_18011_cov_23.780686,Pseudomonas aeruginosa,virulent,GOV2,prodigal,14637.0,14906.0,Station196_SUR_ALL_assembly_NODE_2627_length_18011_cov_23.780686_9,hypothetical protein
Station38_SUR_ALL_assembly_NODE_1411_length_10170_cov_4.463174,Pseudomonas aeruginosa,virulent,GOV2,prodigal,4209.0,4625.0,Station38_SUR_ALL_assembly_NODE_1411_length_10170_cov_4.463174_13,hypothetical protein
Station206_MES_ALL_assembly_NODE_6262_length_14987_cov_33.314224,Pseudomonas aeruginosa,virulent,GOV2,prodigal,10711.0,11271.0,Station206_MES_ALL_assembly_NODE_6262_length_14987_cov_33.314224_10,hypothetical protein
Station189_MES_ALL_assembly_NODE_4836_length_17546_cov_50.620205,Pseudomonas syringae,virulent,GOV2,prodigal,1066.0,1509.0,Station189_MES_ALL_assembly_NODE_4836_length_17546_cov_50.620205_3,hypothetical protein
Station189_MES_ALL_assembly_NODE_4836_length_17546_cov_50.620205,Pseudomonas syringae,virulent,GOV2,prodigal,6276.0,6836.0,Station189_MES_ALL_assembly_NODE_4836_length_17546_cov_50.620205_14,hypothetical protein
Station205_SUR_ALL_assembly_NODE_2451_length_17342_cov_54.808411,Pseudomonas aeruginosa,virulent,GOV2,prodigal,10768.0,11328.0,Station205_SUR_ALL_assembly_NODE_2451_length_17342_cov_54.808411_10,hypothetical protein
Station205_SUR_ALL_assembly_NODE_2451_length_17342_cov_54.808411,Pseudomonas aeruginosa,virulent,GOV2,prodigal,16241.0,16684.0,Station205_SUR_ALL_assembly_NODE_2451_length_17342_cov_54.808411_22,hypothetical protein
Station175_ZZZ_ALL_assembly_NODE_3109_length_17326_cov_89.369290,Pseudomonas aeruginosa,virulent,GOV2,prodigal,10714.0,11274.0,Station175_ZZZ_ALL_assembly_NODE_3109_length_17326_cov_89.369290_10,hypothetical protein
Station175_ZZZ_ALL_assembly_NODE_3109_length_17326_cov_89.369290,Pseudomonas aeruginosa,virulent,GOV2,prodigal,16225.0,16668.0,Station175_ZZZ_ALL_assembly_NODE_3109_length_17326_cov_89.369290_23,hypothetical protein
Station173_DCM_ALL_assembly_NODE_7308_length_14987_cov_66.828020,Pseudomonas aeruginosa,virulent,GOV2,prodigal,10711.0,11271.0,Station173_DCM_ALL_assembly_NODE_7308_length_14987_cov_66.828020_10,hypothetical protein
Station196_SUR_ALL_assembly_NODE_5550_length_10574_cov_262.453655,Pseudomonas aeruginosa,virulent,GOV2,prodigal,441.0,884.0,Station196_SUR_ALL_assembly_NODE_5550_length_10574_cov_262.453655_2,hypothetical protein
